"","V1","V2","V3","V4","V5","V6","V7","V8"
"3306",7292.459961,7191,7221.410156,7355.740234,7448.080078,7397.049805,7327.660156,7373.899902
"3307",7191,7221.410156,7355.740234,7448.080078,7397.049805,7327.660156,7373.899902,7267.680176
"3308",7221.410156,7355.740234,7448.080078,7397.049805,7327.660156,7373.899902,7267.680176,7213.180176
"3309",7355.740234,7448.080078,7397.049805,7327.660156,7373.899902,7267.680176,7213.180176,7134.560059
"3310",7448.080078,7397.049805,7327.660156,7373.899902,7267.680176,7213.180176,7134.560059,7010.700195
"3311",7397.049805,7327.660156,7373.899902,7267.680176,7213.180176,7134.560059,7010.700195,7048.879883
"3312",7327.660156,7373.899902,7267.680176,7213.180176,7134.560059,7010.700195,7048.879883,6959.930176
"3313",7373.899902,7267.680176,7213.180176,7134.560059,7010.700195,7048.879883,6959.930176,6865.870117
"3314",7267.680176,7213.180176,7134.560059,7010.700195,7048.879883,6959.930176,6865.870117,6953.25
"3315",7213.180176,7134.560059,7010.700195,7048.879883,6959.930176,6865.870117,6953.25,6774.259766
"3316",7134.560059,7010.700195,7048.879883,6959.930176,6865.870117,6953.25,6774.259766,6677.830078
"3317",7010.700195,7048.879883,6959.930176,6865.870117,6953.25,6774.259766,6677.830078,6739.279785
"3318",7048.879883,6959.930176,6865.870117,6953.25,6774.259766,6677.830078,6739.279785,6779.810059
"3319",6959.930176,6865.870117,6953.25,6774.259766,6677.830078,6739.279785,6779.810059,6761.930176
"3320",6865.870117,6953.25,6774.259766,6677.830078,6739.279785,6779.810059,6761.930176,6809.589844
"3321",6953.25,6774.259766,6677.830078,6739.279785,6779.810059,6761.930176,6809.589844,6835.129883
"3322",6774.259766,6677.830078,6739.279785,6779.810059,6761.930176,6809.589844,6835.129883,6800.069824
"3323",6677.830078,6739.279785,6779.810059,6761.930176,6809.589844,6835.129883,6800.069824,6800.069824
"3324",6739.279785,6779.810059,6761.930176,6809.589844,6835.129883,6800.069824,6800.069824,6857.47998
"3325",6779.810059,6761.930176,6809.589844,6835.129883,6800.069824,6800.069824,6857.47998,6819.120117
"3326",6761.930176,6809.589844,6835.129883,6800.069824,6800.069824,6857.47998,6819.120117,6895.709961
"3327",6809.589844,6835.129883,6800.069824,6800.069824,6857.47998,6819.120117,6895.709961,6776.040039
"3328",6835.129883,6800.069824,6800.069824,6857.47998,6819.120117,6895.709961,6776.040039,6683.689941
"3329",6800.069824,6800.069824,6857.47998,6819.120117,6895.709961,6776.040039,6683.689941,6668.939941
"3330",6800.069824,6857.47998,6819.120117,6895.709961,6776.040039,6683.689941,6668.939941,6569.859863
"3331",6857.47998,6819.120117,6895.709961,6776.040039,6683.689941,6668.939941,6569.859863,6452.109863
"3332",6819.120117,6895.709961,6776.040039,6683.689941,6668.939941,6569.859863,6452.109863,6668.120117
"3333",6895.709961,6776.040039,6683.689941,6668.939941,6569.859863,6452.109863,6668.120117,6622.009766
"3334",6776.040039,6683.689941,6668.939941,6569.859863,6452.109863,6668.120117,6622.009766,6523.75
"3335",6683.689941,6668.939941,6569.859863,6452.109863,6668.120117,6622.009766,6523.75,6489.850098
"3336",6668.939941,6569.859863,6452.109863,6668.120117,6622.009766,6523.75,6489.850098,6616.759766
"3337",6569.859863,6452.109863,6668.120117,6622.009766,6523.75,6489.850098,6616.759766,6614.180176
"3338",6452.109863,6668.120117,6622.009766,6523.75,6489.850098,6616.759766,6614.180176,6617.72998
"3339",6668.120117,6622.009766,6523.75,6489.850098,6616.759766,6614.180176,6617.72998,6794.47998
"3340",6622.009766,6523.75,6489.850098,6616.759766,6614.180176,6617.72998,6794.47998,6749.009766
"3341",6523.75,6489.850098,6616.759766,6614.180176,6617.72998,6794.47998,6749.009766,6768.870117
"3342",6489.850098,6616.759766,6614.180176,6617.72998,6794.47998,6749.009766,6768.870117,6921.330078
"3343",6616.759766,6614.180176,6617.72998,6794.47998,6749.009766,6768.870117,6921.330078,6928.689941
"3344",6614.180176,6617.72998,6794.47998,6749.009766,6768.870117,6921.330078,6928.689941,7093.839844
"3345",6617.72998,6794.47998,6749.009766,6768.870117,6921.330078,6928.689941,7093.839844,7067.700195
"3346",6794.47998,6749.009766,6768.870117,6921.330078,6928.689941,7093.839844,7067.700195,7092.02002
"3347",6749.009766,6768.870117,6921.330078,6928.689941,7093.839844,7067.700195,7092.02002,7139.939941
"3348",6768.870117,6921.330078,6928.689941,7093.839844,7067.700195,7092.02002,7139.939941,7140.25
"3349",6921.330078,6928.689941,7093.839844,7067.700195,7092.02002,7139.939941,7140.25,7075.819824
"3350",6928.689941,7093.839844,7067.700195,7092.02002,7139.939941,7140.25,7075.819824,7005.200195
"3351",7093.839844,7067.700195,7092.02002,7139.939941,7140.25,7075.819824,7005.200195,6962.939941
"3352",7067.700195,7092.02002,7139.939941,7140.25,7075.819824,7005.200195,6962.939941,6839.97998
"3353",7092.02002,7139.939941,7140.25,7075.819824,7005.200195,6962.939941,6839.97998,6740.640137
"3354",7139.939941,7140.25,7075.819824,7005.200195,6962.939941,6839.97998,6740.640137,6976.160156
"3355",7140.25,7075.819824,7005.200195,6962.939941,6839.97998,6740.640137,6976.160156,6950.939941
"3356",7075.819824,7005.200195,6962.939941,6839.97998,6740.640137,6976.160156,6950.939941,6824
"3357",7005.200195,6962.939941,6839.97998,6740.640137,6976.160156,6950.939941,6824,6755.22998
"3358",6962.939941,6839.97998,6740.640137,6976.160156,6950.939941,6824,6755.22998,6594.879883
"3359",6839.97998,6740.640137,6976.160156,6950.939941,6824,6755.22998,6594.879883,6669.75
"3360",6740.640137,6976.160156,6950.939941,6824,6755.22998,6594.879883,6669.75,6508.529785
"3361",6976.160156,6950.939941,6824,6755.22998,6594.879883,6669.75,6508.529785,6607.97998
"3362",6950.939941,6824,6755.22998,6594.879883,6669.75,6508.529785,6607.97998,6665.25
"3363",6824,6755.22998,6594.879883,6669.75,6508.529785,6607.97998,6665.25,6696.709961
"3364",6755.22998,6594.879883,6669.75,6508.529785,6607.97998,6665.25,6696.709961,6609.759766
"3365",6594.879883,6669.75,6508.529785,6607.97998,6665.25,6696.709961,6609.759766,6598.069824
"3366",6669.75,6508.529785,6607.97998,6665.25,6696.709961,6609.759766,6598.069824,6379.259766
"3367",6508.529785,6607.97998,6665.25,6696.709961,6609.759766,6598.069824,6379.259766,6507.640137
"3368",6607.97998,6665.25,6696.709961,6609.759766,6598.069824,6379.259766,6507.640137,6412.149902
"3369",6665.25,6696.709961,6609.759766,6598.069824,6379.259766,6507.640137,6412.149902,6641.509766
"3370",6696.709961,6609.759766,6598.069824,6379.259766,6507.640137,6412.149902,6641.509766,6621.609863
"3371",6609.759766,6598.069824,6379.259766,6507.640137,6412.149902,6641.509766,6621.609863,6567.990234
"3372",6598.069824,6379.259766,6507.640137,6412.149902,6641.509766,6621.609863,6567.990234,6702.25
"3373",6379.259766,6507.640137,6412.149902,6641.509766,6621.609863,6567.990234,6702.25,6781.620117
"3374",6507.640137,6412.149902,6641.509766,6621.609863,6567.990234,6702.25,6781.620117,6741.589844
"3375",6412.149902,6641.509766,6621.609863,6567.990234,6702.25,6781.620117,6741.589844,6617.459961
"3376",6641.509766,6621.609863,6567.990234,6702.25,6781.620117,6741.589844,6617.459961,6455.209961
"3377",6621.609863,6567.990234,6702.25,6781.620117,6741.589844,6617.459961,6455.209961,6337.810059
"3378",6567.990234,6702.25,6781.620117,6741.589844,6617.459961,6455.209961,6337.810059,6392.439941
"3379",6702.25,6781.620117,6741.589844,6617.459961,6455.209961,6337.810059,6392.439941,6467.060059
"3380",6781.620117,6741.589844,6617.459961,6455.209961,6337.810059,6392.439941,6467.060059,6240.120117
"3381",6741.589844,6617.459961,6455.209961,6337.810059,6392.439941,6467.060059,6240.120117,6210.810059
"3382",6617.459961,6455.209961,6337.810059,6392.439941,6467.060059,6240.120117,6210.810059,6210.810059
"3383",6455.209961,6337.810059,6392.439941,6467.060059,6240.120117,6210.810059,6210.810059,6210.810059
"3384",6337.810059,6392.439941,6467.060059,6240.120117,6210.810059,6210.810059,6210.810059,6252.109863
"3385",6392.439941,6467.060059,6240.120117,6210.810059,6210.810059,6210.810059,6252.109863,6337.060059
"3386",6467.060059,6240.120117,6210.810059,6210.810059,6210.810059,6252.109863,6337.060059,6376.100098
"3387",6240.120117,6210.810059,6210.810059,6210.810059,6252.109863,6337.060059,6376.100098,6376.100098
"3388",6210.810059,6210.810059,6210.810059,6252.109863,6337.060059,6376.100098,6376.100098,6431.140137
"3389",6210.810059,6210.810059,6252.109863,6337.060059,6376.100098,6376.100098,6431.140137,6284.870117
"3390",6210.810059,6252.109863,6337.060059,6376.100098,6376.100098,6431.140137,6284.870117,6443.870117
"3391",6252.109863,6337.060059,6376.100098,6376.100098,6431.140137,6284.870117,6443.870117,6383.330078
"3392",6337.060059,6376.100098,6376.100098,6431.140137,6284.870117,6443.870117,6383.330078,6368.830078
"3393",6376.100098,6376.100098,6431.140137,6284.870117,6443.870117,6383.330078,6368.830078,6408.060059
"3394",6376.100098,6431.140137,6284.870117,6443.870117,6383.330078,6368.830078,6408.060059,6402.189941
"3395",6431.140137,6284.870117,6443.870117,6383.330078,6368.830078,6408.060059,6402.189941,6320.939941
"3396",6284.870117,6443.870117,6383.330078,6368.830078,6408.060059,6402.189941,6320.939941,6480.819824
"3397",6443.870117,6383.330078,6368.830078,6408.060059,6402.189941,6320.939941,6480.819824,6506.700195
"3398",6383.330078,6368.830078,6408.060059,6402.189941,6320.939941,6480.819824,6506.700195,6521.279785
"3399",6368.830078,6408.060059,6402.189941,6320.939941,6480.819824,6506.700195,6521.279785,6540.040039
"3400",6408.060059,6402.189941,6320.939941,6480.819824,6506.700195,6521.279785,6540.040039,6642.700195
"3401",6402.189941,6320.939941,6480.819824,6506.700195,6521.279785,6540.040039,6642.700195,6644.419922
"3402",6320.939941,6480.819824,6506.700195,6521.279785,6540.040039,6642.700195,6644.419922,6652.459961
"3403",6480.819824,6506.700195,6521.279785,6540.040039,6642.700195,6644.419922,6652.459961,6678.220215
"3404",6506.700195,6521.279785,6540.040039,6642.700195,6644.419922,6652.459961,6678.220215,6723.209961
"3405",6521.279785,6540.040039,6642.700195,6644.419922,6652.459961,6678.220215,6723.209961,6700.970215
"3406",6540.040039,6642.700195,6644.419922,6652.459961,6678.220215,6723.209961,6700.970215,6713.399902
"3407",6642.700195,6644.419922,6652.459961,6678.220215,6723.209961,6700.970215,6713.399902,6699.100098
"3408",6644.419922,6652.459961,6678.220215,6723.209961,6700.970215,6713.399902,6699.100098,6746.120117
"3409",6652.459961,6678.220215,6723.209961,6700.970215,6713.399902,6699.100098,6746.120117,6745.899902
"3410",6678.220215,6723.209961,6700.970215,6713.399902,6699.100098,6746.120117,6745.899902,6788.569824
"3411",6723.209961,6700.970215,6713.399902,6699.100098,6746.120117,6745.899902,6788.569824,6709.899902
"3412",6700.970215,6713.399902,6699.100098,6746.120117,6745.899902,6788.569824,6709.899902,6633.779785
"3413",6713.399902,6699.100098,6746.120117,6745.899902,6788.569824,6709.899902,6633.779785,6632.490234
"3414",6699.100098,6746.120117,6745.899902,6788.569824,6709.899902,6633.779785,6632.490234,6691.359863
"3415",6746.120117,6745.899902,6788.569824,6709.899902,6633.779785,6632.490234,6691.359863,6585.399902
"3416",6745.899902,6788.569824,6709.899902,6633.779785,6632.490234,6691.359863,6585.399902,6637.129883
"3417",6788.569824,6709.899902,6633.779785,6632.490234,6691.359863,6585.399902,6637.129883,6498.930176
"3418",6709.899902,6633.779785,6632.490234,6691.359863,6585.399902,6637.129883,6498.930176,6567.850098
"3419",6633.779785,6632.490234,6691.359863,6585.399902,6637.129883,6498.930176,6567.850098,6556.089844
"3420",6632.490234,6691.359863,6585.399902,6637.129883,6498.930176,6567.850098,6556.089844,6480.339844
"3421",6691.359863,6585.399902,6637.129883,6498.930176,6567.850098,6556.089844,6480.339844,6587.459961
"3422",6585.399902,6637.129883,6498.930176,6567.850098,6556.089844,6480.339844,6587.459961,6441.259766
"3423",6637.129883,6498.930176,6567.850098,6556.089844,6480.339844,6587.459961,6441.259766,6471.029785
"3424",6498.930176,6567.850098,6556.089844,6480.339844,6587.459961,6441.259766,6471.029785,6453.759766
"3425",6567.850098,6556.089844,6480.339844,6587.459961,6441.259766,6471.029785,6453.759766,6347.430176
"3426",6556.089844,6480.339844,6587.459961,6441.259766,6471.029785,6453.759766,6347.430176,6279.279785
"3427",6480.339844,6587.459961,6441.259766,6471.029785,6453.759766,6347.430176,6279.279785,6079.970215
"3428",6587.459961,6441.259766,6471.029785,6453.759766,6347.430176,6279.279785,6079.970215,6191.870117
"3429",6441.259766,6471.029785,6453.759766,6347.430176,6279.279785,6079.970215,6191.870117,6221.700195
"3430",6471.029785,6453.759766,6347.430176,6279.279785,6079.970215,6191.870117,6221.700195,6212.660156
"3431",6453.759766,6347.430176,6279.279785,6079.970215,6191.870117,6221.700195,6212.660156,6123.589844
"3432",6347.430176,6279.279785,6079.970215,6191.870117,6221.700195,6212.660156,6123.589844,6172.350098
"3433",6279.279785,6079.970215,6191.870117,6221.700195,6212.660156,6123.589844,6172.350098,6218.120117
"3434",6079.970215,6191.870117,6221.700195,6212.660156,6123.589844,6172.350098,6218.120117,6274.209961
"3435",6191.870117,6221.700195,6212.660156,6123.589844,6172.350098,6218.120117,6274.209961,6308.72998
"3436",6221.700195,6212.660156,6123.589844,6172.350098,6218.120117,6274.209961,6308.72998,6264.220215
"3437",6212.660156,6123.589844,6172.350098,6218.120117,6274.209961,6308.72998,6264.220215,6202.370117
"3438",6123.589844,6172.350098,6218.120117,6274.209961,6308.72998,6264.220215,6202.370117,6038.850098
"3439",6172.350098,6218.120117,6274.209961,6308.72998,6264.220215,6202.370117,6038.850098,5969.509766
"3440",6218.120117,6274.209961,6308.72998,6264.220215,6202.370117,6038.850098,5969.509766,5819.689941
"3441",6274.209961,6308.72998,6264.220215,6202.370117,6038.850098,5969.509766,5819.689941,5881.620117
"3442",6308.72998,6264.220215,6202.370117,6038.850098,5969.509766,5819.689941,5881.620117,5732.850098
"3443",6264.220215,6202.370117,6038.850098,5969.509766,5819.689941,5881.620117,5732.850098,5663.660156
"3444",6202.370117,6038.850098,5969.509766,5819.689941,5881.620117,5732.850098,5663.660156,5780.600098
"3445",6038.850098,5969.509766,5819.689941,5881.620117,5732.850098,5663.660156,5780.600098,5599.02002
"3446",5969.509766,5819.689941,5881.620117,5732.850098,5663.660156,5780.600098,5599.02002,5396.629883
"3447",5819.689941,5881.620117,5732.850098,5663.660156,5780.600098,5599.02002,5396.629883,5557.819824
"3448",5881.620117,5732.850098,5663.660156,5780.600098,5599.02002,5396.629883,5557.819824,5724.149902
"3449",5732.850098,5663.660156,5780.600098,5599.02002,5396.629883,5557.819824,5724.149902,5938.209961
"3450",5663.660156,5780.600098,5599.02002,5396.629883,5557.819824,5724.149902,5938.209961,5812.649902
"3451",5780.600098,5599.02002,5396.629883,5557.819824,5724.149902,5938.209961,5812.649902,5870.100098
"3452",5599.02002,5396.629883,5557.819824,5724.149902,5938.209961,5812.649902,5870.100098,5843.370117
"3453",5396.629883,5557.819824,5724.149902,5938.209961,5812.649902,5870.100098,5843.370117,5747.049805
"3454",5557.819824,5724.149902,5938.209961,5812.649902,5870.100098,5843.370117,5747.049805,5537.939941
"3455",5724.149902,5938.209961,5812.649902,5870.100098,5843.370117,5747.049805,5537.939941,5615.080078
"3456",5938.209961,5812.649902,5870.100098,5843.370117,5747.049805,5537.939941,5615.080078,5790.930176
"3457",5812.649902,5870.100098,5843.370117,5747.049805,5537.939941,5615.080078,5790.930176,5695.77002
"3458",5870.100098,5843.370117,5747.049805,5537.939941,5615.080078,5790.930176,5695.77002,5787.240234
"3459",5843.370117,5747.049805,5537.939941,5615.080078,5790.930176,5695.77002,5787.240234,5925.299805
"3460",5747.049805,5537.939941,5615.080078,5790.930176,5695.77002,5787.240234,5925.299805,5953.390137
"3461",5537.939941,5615.080078,5790.930176,5695.77002,5787.240234,5925.299805,5953.390137,5953.390137
"3462",5615.080078,5790.930176,5695.77002,5787.240234,5925.299805,5953.390137,5953.390137,5953.390137
"3463",5790.930176,5695.77002,5787.240234,5925.299805,5953.390137,5953.390137,5953.390137,6004.319824
"3464",5695.77002,5787.240234,5925.299805,5953.390137,5953.390137,5953.390137,6004.319824,5941.240234
"3465",5787.240234,5925.299805,5953.390137,5953.390137,5953.390137,6004.319824,5941.240234,6178.009766
"3466",5925.299805,5953.390137,5953.390137,5953.390137,6004.319824,5941.240234,6178.009766,6176.180176
"3467",5953.390137,5953.390137,5953.390137,6004.319824,5941.240234,6178.009766,6176.180176,6118.240234
"3468",5953.390137,5953.390137,6004.319824,5941.240234,6178.009766,6176.180176,6118.240234,6059.370117
"3469",5953.390137,6004.319824,5941.240234,6178.009766,6176.180176,6118.240234,6059.370117,6124.209961
"3470",6004.319824,5941.240234,6178.009766,6176.180176,6118.240234,6059.370117,6124.209961,6120.149902
"3471",5941.240234,6178.009766,6176.180176,6118.240234,6059.370117,6124.209961,6120.149902,6116.830078
"3472",6178.009766,6176.180176,6118.240234,6059.370117,6124.209961,6120.149902,6116.830078,6176.72998
"3473",6176.180176,6118.240234,6059.370117,6124.209961,6120.149902,6116.830078,6176.72998,6176.72998
"3474",6118.240234,6059.370117,6124.209961,6120.149902,6116.830078,6176.72998,6176.72998,6272.029785
"3475",6059.370117,6124.209961,6120.149902,6116.830078,6176.72998,6176.72998,6272.029785,6211.649902
"3476",6124.209961,6120.149902,6116.830078,6176.72998,6176.72998,6272.029785,6211.649902,6096.620117
"3477",6120.149902,6116.830078,6176.72998,6176.72998,6272.029785,6211.649902,6096.620117,6137.919922
"3478",6116.830078,6176.72998,6176.72998,6272.029785,6211.649902,6096.620117,6137.919922,6111.600098
"3479",6176.72998,6176.72998,6272.029785,6211.649902,6096.620117,6137.919922,6111.600098,6107.330078
"3480",6176.72998,6272.029785,6211.649902,6096.620117,6137.919922,6111.600098,6107.330078,6047.169922
"3481",6272.029785,6211.649902,6096.620117,6137.919922,6111.600098,6107.330078,6047.169922,6161.529785
"3482",6211.649902,6096.620117,6137.919922,6111.600098,6107.330078,6047.169922,6161.529785,6122.450195
"3483",6096.620117,6137.919922,6111.600098,6107.330078,6047.169922,6161.529785,6122.450195,6072.870117
"3484",6137.919922,6111.600098,6107.330078,6047.169922,6161.529785,6122.450195,6072.870117,6060.75
"3485",6111.600098,6107.330078,6047.169922,6161.529785,6122.450195,6072.870117,6060.75,6167.109863
"3486",6107.330078,6047.169922,6161.529785,6122.450195,6072.870117,6060.75,6167.109863,6168.640137
"3487",6047.169922,6161.529785,6122.450195,6072.870117,6060.75,6167.109863,6168.640137,6193.129883
"3488",6161.529785,6122.450195,6072.870117,6060.75,6167.109863,6168.640137,6193.129883,6250.319824
"3489",6122.450195,6072.870117,6060.75,6167.109863,6168.640137,6193.129883,6250.319824,6259.97998
"3490",6072.870117,6060.75,6167.109863,6168.640137,6193.129883,6250.319824,6259.97998,6209.97998
"3491",6060.75,6167.109863,6168.640137,6193.129883,6250.319824,6259.97998,6209.97998,6281.140137
"3492",6167.109863,6168.640137,6193.129883,6250.319824,6259.97998,6209.97998,6281.140137,6225.660156
"3493",6168.640137,6193.129883,6250.319824,6259.97998,6209.97998,6281.140137,6225.660156,6219.049805
"3494",6193.129883,6250.319824,6259.97998,6209.97998,6281.140137,6225.660156,6219.049805,6120.459961
"3495",6250.319824,6259.97998,6209.97998,6281.140137,6225.660156,6219.049805,6120.459961,6035.609863
"3496",6259.97998,6209.97998,6281.140137,6225.660156,6219.049805,6120.459961,6035.609863,6122.959961
"3497",6209.97998,6281.140137,6225.660156,6219.049805,6120.459961,6035.609863,6122.959961,6134.100098
"3498",6281.140137,6225.660156,6219.049805,6120.459961,6035.609863,6122.959961,6134.100098,6183.209961
"3499",6225.660156,6219.049805,6120.459961,6035.609863,6122.959961,6134.100098,6183.209961,6242.879883
"3500",6219.049805,6120.459961,6035.609863,6122.959961,6134.100098,6183.209961,6242.879883,6184.779785
"3501",6120.459961,6035.609863,6122.959961,6134.100098,6183.209961,6242.879883,6184.779785,6197.830078
"3502",6035.609863,6122.959961,6134.100098,6183.209961,6242.879883,6184.779785,6197.830078,6189.060059
"3503",6122.959961,6134.100098,6183.209961,6242.879883,6184.779785,6197.830078,6189.060059,6174.129883
"3504",6134.100098,6183.209961,6242.879883,6184.779785,6197.830078,6189.060059,6174.129883,6071.149902
"3505",6183.209961,6242.879883,6184.779785,6197.830078,6189.060059,6174.129883,6071.149902,6109.660156
"3506",6242.879883,6184.779785,6197.830078,6189.060059,6174.129883,6071.149902,6109.660156,6019.669922
"3507",6184.779785,6197.830078,6189.060059,6174.129883,6071.149902,6109.660156,6019.669922,5921.609863
"3508",6197.830078,6189.060059,6174.129883,6071.149902,6109.660156,6019.669922,5921.609863,5875.310059
"3509",6189.060059,6174.129883,6071.149902,6109.660156,6019.669922,5921.609863,5875.310059,5907.649902
"3510",6174.129883,6071.149902,6109.660156,6019.669922,5921.609863,5875.310059,5907.649902,5881.700195
"3511",6071.149902,6109.660156,6019.669922,5921.609863,5875.310059,5907.649902,5881.700195,5922.490234
"3512",6109.660156,6019.669922,5921.609863,5875.310059,5907.649902,5881.700195,5922.490234,5928.5
"3513",6019.669922,5921.609863,5875.310059,5907.649902,5881.700195,5922.490234,5928.5,5898.25
"3514",5921.609863,5875.310059,5907.649902,5881.700195,5922.490234,5928.5,5898.25,5848.129883
"3515",5875.310059,5907.649902,5881.700195,5922.490234,5928.5,5898.25,5848.129883,5835.529785
"3516",5907.649902,5881.700195,5922.490234,5928.5,5898.25,5848.129883,5835.529785,5976.02002
"3517",5881.700195,5922.490234,5928.5,5898.25,5848.129883,5835.529785,5976.02002,6053.810059
"3518",5922.490234,5928.5,5898.25,5848.129883,5835.529785,5976.02002,6053.810059,6103.899902
"3519",5928.5,5898.25,5848.129883,5835.529785,5976.02002,6053.810059,6103.899902,6060.490234
"3520",5898.25,5848.129883,5835.529785,5976.02002,6053.810059,6103.899902,6060.490234,5993.830078
"3521",5848.129883,5835.529785,5976.02002,6053.810059,6103.899902,6060.490234,5993.830078,5992.990234
"3522",5835.529785,5976.02002,6053.810059,6103.899902,6060.490234,5993.830078,5992.990234,5861.919922
"3523",5976.02002,6053.810059,6103.899902,6060.490234,5993.830078,5992.990234,5861.919922,5869.560059
"3524",6053.810059,6103.899902,6060.490234,5993.830078,5992.990234,5861.919922,5869.560059,5799.77002
"3525",6103.899902,6060.490234,5993.830078,5992.990234,5861.919922,5869.560059,5799.77002,5814.5
"3526",6060.490234,5993.830078,5992.990234,5861.919922,5869.560059,5799.77002,5814.5,5889.299805
"3527",5993.830078,5992.990234,5861.919922,5869.560059,5799.77002,5814.5,5889.299805,5927.450195
"3528",5992.990234,5861.919922,5869.560059,5799.77002,5814.5,5889.299805,5927.450195,5846.390137
"3529",5861.919922,5869.560059,5799.77002,5814.5,5889.299805,5927.450195,5846.390137,5838.209961
"3530",5869.560059,5799.77002,5814.5,5889.299805,5927.450195,5846.390137,5838.209961,5727.47998
"3531",5799.77002,5814.5,5889.299805,5927.450195,5846.390137,5838.209961,5727.47998,5820.290039
"3532",5814.5,5889.299805,5927.450195,5846.390137,5838.209961,5727.47998,5820.290039,5751.129883
"3533",5889.299805,5927.450195,5846.390137,5838.209961,5727.47998,5820.290039,5751.129883,5780.75
"3534",5927.450195,5846.390137,5838.209961,5727.47998,5820.290039,5751.129883,5780.75,5672.970215
"3535",5846.390137,5838.209961,5727.47998,5820.290039,5751.129883,5780.75,5672.970215,5594.490234
"3536",5838.209961,5727.47998,5820.290039,5751.129883,5780.75,5672.970215,5594.490234,5681.299805
"3537",5727.47998,5820.290039,5751.129883,5780.75,5672.970215,5594.490234,5681.299805,5749.25
"3538",5820.290039,5751.129883,5780.75,5672.970215,5594.490234,5681.299805,5749.25,5802.490234
"3539",5751.129883,5780.75,5672.970215,5594.490234,5681.299805,5749.25,5802.490234,5859.680176
"3540",5780.75,5672.970215,5594.490234,5681.299805,5749.25,5802.490234,5859.680176,5845.629883
"3541",5672.970215,5594.490234,5681.299805,5749.25,5802.490234,5859.680176,5845.629883,5777.450195
"3542",5594.490234,5681.299805,5749.25,5802.490234,5859.680176,5845.629883,5777.450195,5734.240234
"3543",5681.299805,5749.25,5802.490234,5859.680176,5845.629883,5777.450195,5734.240234,5747.359863
"3544",5749.25,5802.490234,5859.680176,5845.629883,5777.450195,5734.240234,5747.359863,5748.680176
"3545",5802.490234,5859.680176,5845.629883,5777.450195,5734.240234,5747.359863,5748.680176,5595.540039
"3546",5859.680176,5845.629883,5777.450195,5734.240234,5747.359863,5748.680176,5595.540039,5523.060059
"3547",5845.629883,5777.450195,5734.240234,5747.359863,5748.680176,5595.540039,5523.060059,5441.100098
"3548",5777.450195,5734.240234,5747.359863,5748.680176,5595.540039,5523.060059,5441.100098,5465.75
"3549",5734.240234,5747.359863,5748.680176,5595.540039,5523.060059,5441.100098,5465.75,5521.459961
"3550",5747.359863,5748.680176,5595.540039,5523.060059,5441.100098,5465.75,5521.459961,5454.370117
"3551",5748.680176,5595.540039,5523.060059,5441.100098,5465.75,5521.459961,5454.370117,5370.339844
"3552",5595.540039,5523.060059,5441.100098,5465.75,5521.459961,5454.370117,5370.339844,5219.75
"3553",5523.060059,5441.100098,5465.75,5521.459961,5454.370117,5370.339844,5219.75,5215.200195
"3554",5441.100098,5465.75,5521.459961,5454.370117,5370.339844,5219.75,5215.200195,5204.310059
"3555",5465.75,5521.459961,5454.370117,5370.339844,5219.75,5215.200195,5204.310059,5232.939941
"3556",5521.459961,5454.370117,5370.339844,5219.75,5215.200195,5204.310059,5232.939941,5268.799805
"3557",5454.370117,5370.339844,5219.75,5215.200195,5204.310059,5232.939941,5268.799805,5397.640137
"3558",5370.339844,5219.75,5215.200195,5204.310059,5232.939941,5268.799805,5397.640137,5406.259766
"3559",5219.75,5215.200195,5204.310059,5232.939941,5268.799805,5397.640137,5406.259766,5290.680176
"3560",5215.200195,5204.310059,5232.939941,5268.799805,5397.640137,5406.259766,5290.680176,5296.299805
"3561",5204.310059,5232.939941,5268.799805,5397.640137,5406.259766,5290.680176,5296.299805,5160.02002
"3562",5232.939941,5268.799805,5397.640137,5406.259766,5290.680176,5296.299805,5160.02002,5195.669922
"3563",5268.799805,5397.640137,5406.259766,5290.680176,5296.299805,5160.02002,5195.669922,5102.279785
"3564",5397.640137,5406.259766,5290.680176,5296.299805,5160.02002,5195.669922,5102.279785,5188.299805
"3565",5406.259766,5290.680176,5296.299805,5160.02002,5195.669922,5102.279785,5188.299805,5058.759766
"3566",5290.680176,5296.299805,5160.02002,5195.669922,5102.279785,5188.299805,5058.759766,4871.410156
"3567",5296.299805,5160.02002,5195.669922,5102.279785,5188.299805,5058.759766,4871.410156,4725.160156
"3568",5160.02002,5195.669922,5102.279785,5188.299805,5058.759766,4871.410156,4725.160156,4680.799805
"3569",5195.669922,5102.279785,5188.299805,5058.759766,4871.410156,4725.160156,4680.799805,4259.529785
"3570",5102.279785,5188.299805,5058.759766,4871.410156,4725.160156,4680.799805,4259.529785,4342.589844
"3571",5188.299805,5058.759766,4871.410156,4725.160156,4680.799805,4259.529785,4342.589844,4385.879883
"3572",5058.759766,4871.410156,4725.160156,4680.799805,4259.529785,4342.589844,4385.879883,4120.560059
"3573",4871.410156,4725.160156,4680.799805,4259.529785,4342.589844,4385.879883,4120.560059,4237.700195
"3574",4725.160156,4680.799805,4259.529785,4342.589844,4385.879883,4120.560059,4237.700195,4195.97998
"3575",4680.799805,4259.529785,4342.589844,4385.879883,4120.560059,4237.700195,4195.97998,4044.97998
"3576",4259.529785,4342.589844,4385.879883,4120.560059,4237.700195,4195.97998,4044.97998,3805
